helper,projectile_id,visual_selector,file,line,args_count,speed,radius_or_flags,count,spread
FUN_14006c2f0,4,16,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140057f90_FUN_140057f90.c,186,9,0,auVar32._8_8_,,
FUN_14006c2f0,4,16,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140057f90_FUN_140057f90.c,234,9,0,auVar33._8_8_,,
FUN_14006c2f0,13,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140057f90_FUN_140057f90.c,268,9,uVar11,in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,13,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140057f90_FUN_140057f90.c,285,9,uVar9,in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,13,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140057f90_FUN_140057f90.c,295,9,uVar11,in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,4,16,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140057f90_FUN_140057f90.c,305,9,0,auVar37._8_8_,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400a1df0_FUN_1400a1df0.c,125,11,dVar14 + DAT_140539f00,1,uVar8,4000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,246,11,dVar35,auVar46._8_8_,iVar17,27000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,252,11,dVar35 - DAT_140539ff0,auVar47._8_8_,iVar17,27000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,406,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,414,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,445,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,453,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_14006c2f0,6,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,886,9,dVar29,auVar56._8_8_,,
FUN_14006c2f0,6,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e0680_FUN_1400e0680.c,893,9,dVar29 + dVar30,auVar57._8_8_,,
FUN_14006c2f0,10,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14005dd50_FUN_14005dd50.c,212,9,dVar25,"CONCAT44(uVar32,1)",,
FUN_1400709b0,3,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,118,11,uVar15,1,uVar13,0x10000
FUN_1400709b0,2,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,130,11,uVar15,1,uVar13,0x10000
FUN_14006c2f0,3,41,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,160,9,DAT_14053a178,1,,
FUN_14006c2f0,3,41,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,165,9,uVar15,1,,
FUN_14006c2f0,2,42,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,175,9,uVar15,1,,
FUN_14006c2f0,2,42,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,180,9,uVar15,1,,
FUN_1400709b0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,250,11,dVar16,1,iVar7,0x10000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ee710_FUN_1400ee710.c,253,11,dVar16,1,iVar7,0x10000
FUN_1400709b0,10,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14009b5f0_FUN_14009b5f0.c,222,11,dVar26,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 7000 + -7000
FUN_1400709b0,10,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14009b5f0_FUN_14009b5f0.c,235,11,dVar26 + DAT_140539f90,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 12000 + -12000
FUN_1400709b0,11,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14009b5f0_FUN_14009b5f0.c,257,11,dVar26,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 7000 + -7000
FUN_1400709b0,11,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14009b5f0_FUN_14009b5f0.c,267,11,dVar26 + dVar7,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 12000 + -12000
FUN_14006c2f0,3,28,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14009b5f0_FUN_14009b5f0.c,365,9,uVar8,in_stack_fffffffffffffef8._8_8_,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e20e0_FUN_1400e20e0.c,221,9,"CONCAT44(uVar24,uVar23)",in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,4,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e20e0_FUN_1400e20e0.c,306,9,dVar17,in_stack_fffffffffffffe88._8_8_,,
FUN_1400709b0,4,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e20e0_FUN_1400e20e0.c,330,11,dVar17 - DAT_140539f00,in_stack_fffffffffffffe88._8_8_,2,uVar19
FUN_14006c2f0,6,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140034670_FUN_140034670.c,225,9,"CONCAT44(uVar26,uVar25)","CONCAT44(uVar28,1)",,
FUN_14006c2f0,3,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140058ad0_FUN_140058ad0.c,73,9,DAT_14053a0f8,uVar5,,
FUN_14006c2f0,4,16,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140058ad0_FUN_140058ad0.c,82,9,0,uVar5,,
FUN_14006c2f0,4,15,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140058ad0_FUN_140058ad0.c,125,9,0,"CONCAT44(uVar13,1)",,
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400af900_FUN_1400af900.c,141,9,DAT_14053a160,auVar25._8_8_,,
FUN_1400709b0,13,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400b0b70_FUN_1400b0b70.c,163,11,DAT_14053a1b8,auVar21._8_8_,iVar7,iVar7 * 400 + -400
FUN_14006c2f0,10,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,238,9,dVar27,in_stack_fffffffffffffeb8._8_8_,,
FUN_14006c2f0,10,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,270,9,dVar27,in_stack_fffffffffffffeb8._8_8_,,
FUN_14006c2f0,10,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,282,9,dVar26,in_stack_fffffffffffffeb8._8_8_,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,367,11,"CONCAT44(uVar29,uVar28)",auVar47._8_8_,uVar8,iVar13
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,377,11,"CONCAT44(uVar29,uVar28)",in_stack_fffffffffffffeb8._8_8_,uVar8,iVar13
FUN_1400709b0,15,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,404,11,"CONCAT44(uVar29,uVar28)",in_stack_fffffffffffffeb8._8_8_,uVar8,iVar13
FUN_1400709b0,2,7,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,486,11,"CONCAT44(uVar32,uVar31)",auVar53._8_8_,uVar8,27000
FUN_1400709b0,2,7,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a5dd0_FUN_1400a5dd0.c,494,11,"(double)CONCAT44(uVar32,uVar31) + DAT_140539f90",auVar54._8_8_,uVar8,27000
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400b2760_FUN_1400b2760.c,171,9,dVar21,in_stack_fffffffffffffed0,,
FUN_14006c2f0,0,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400b2760_FUN_1400b2760.c,231,9,uVar5,in_stack_fffffffffffffed0,,
FUN_14006c2f0,1,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a4440_FUN_1400a4440.c,203,9,"CONCAT44(uVar24,uVar26)",auVar30._8_8_,,
FUN_14006c2f0,1,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/1400a4440_FUN_1400a4440.c,221,9,"(double)CONCAT44(uVar24,uVar26) + DAT_140539fe8",auVar31._8_8_,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140092b20_FUN_140092b20.c,212,11,"CONCAT44(uVar19,uVar18)",in_stack_ffffffffffffff18._8_8_,iVar4 + 1,iVar4 * iVar6
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140092b20_FUN_140092b20.c,233,11,dVar14,auVar29._8_8_,uVar9,20000
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140092b20_FUN_140092b20.c,240,11,dVar17 - DAT_140539fc8,auVar30._8_8_,uVar9,20000
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,258,9,in_stack_fffffffffffffeb8,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,269,9,"(double)CONCAT44(uVar34,uVar33) - dVar27",1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,280,9,dVar28,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,298,9,in_stack_fffffffffffffeb8,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,309,9,"(double)CONCAT44(uVar34,uVar33) - dVar27",1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,320,9,dVar28,1,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,399,9,dVar32,1,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,413,9,in_stack_fffffffffffffeb8,1,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,435,9,dVar32,1,,
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/missing-helper-priority/neighborhood-decompiled/140095130_FUN_140095130.c,492,11,in_stack_fffffffffffffeb8,1,uVar33,0x8000
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a3990_FUN_1400a3990.c,236,4,,,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a3990_FUN_1400a3990.c,244,4,,,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a3990_FUN_1400a3990.c,252,4,,,,
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a3990_FUN_1400a3990.c,291,4,,,,
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a3990_FUN_1400a3990.c,300,4,,,,
FUN_14006c2f0,5,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a4fe0_FUN_1400a4fe0.c,156,9,dVar18 + dVar4,in_stack_ffffffffffffff08._8_8_,,
FUN_14006c2f0,5,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a4fe0_FUN_1400a4fe0.c,169,9,dVar18,in_stack_ffffffffffffff08._8_8_,,
FUN_14006c2f0,5,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a4fe0_FUN_1400a4fe0.c,185,9,dVar18,in_stack_ffffffffffffff08._8_8_,,
FUN_14006c2f0,5,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/1400a4fe0_FUN_1400a4fe0.c,196,9,dVar18 + dVar4,in_stack_ffffffffffffff08._8_8_,,
FUN_14006c2f0,0,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/140092230_FUN_140092230.c,173,9,dVar19,"CONCAT44(uVar30,1)",,
FUN_14006c2f0,0,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/140092230_FUN_140092230.c,179,9,dVar19 + DAT_140539f68,1,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/140091540_FUN_140091540.c,268,9,dVar21,in_stack_fffffffffffffec8._8_8_,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/140091540_FUN_140091540.c,281,9,"CONCAT44(uVar33,uVar32)",in_stack_fffffffffffffec8._8_8_,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/remaining-helper-priority/neighborhood-decompiled/140091540_FUN_140091540.c,289,9,"(double)CONCAT44(uVar33,uVar32) + DAT_140539ee0",auVar38._8_8_,,
FUN_14006c2f0,3,1,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,111,9,DAT_140539fc8,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,12,1,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,134,9,DAT_140539f90,uVar7,,
FUN_14006c2f0,13,1,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,140,9,dVar26,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,235,9,"CONCAT44(uVar39,uVar34)",uVar7,,
FUN_14006c2f0,8,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,244,9,"(double)CONCAT44(uVar39,uVar34) + dVar26",uVar7,,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,252,9,"CONCAT44(uVar39,uVar34)","CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,257,9,"(double)CONCAT44(uVar39,uVar34) + dVar26",param_1[0xe],,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,314,9,"CONCAT44(uVar40,uVar34)",uVar37,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,384,9,"CONCAT44(uVar40,uVar37)",uVar7,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,397,9,"CONCAT44(uVar40,uVar37)","CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,2,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,427,9,*(double *)(param_1 + 0xc) + DAT_140539f68,uVar7,,
FUN_14006c2f0,2,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,434,9,*(double *)(param_1 + 0xc) + dVar28,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,456,9,dVar29,uVar37,,
FUN_14006c2f0,8,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,499,9,"CONCAT44(uVar41,uVar35)",uVar7,,
FUN_14006c2f0,9,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,506,9,"CONCAT44(uVar41,uVar35)","CONCAT44(uVar48,param_1[0xe])",,
FUN_1400709b0,12,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,557,11,"CONCAT44(uVar42,uVar36)","CONCAT44(uVar48,param_1[0xe])","CONCAT44(uVar14,uVar37)",20000
FUN_14006c2f0,12,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,628,9,DAT_14053a190,uVar7,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,635,9,uVar3,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,699,9,uVar2,uVar37,,
FUN_14006c2f0,9,4,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,709,9,uVar2,uVar37,,
FUN_14006c2f0,5,1,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,735,9,DAT_14053a018,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,763,9,uVar7,uVar37,,
FUN_14006c2f0,8,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,774,9,uVar7,uVar37,,
FUN_14006c2f0,2,2,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,792,9,uVar7,uVar37,,
FUN_14006c2f0,4,17,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,837,9,0,"CONCAT44(uVar48,1)",,
FUN_14006c2f0,4,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,160,9,0,"CONCAT44(uVar30,param_1[0xe])",,
FUN_14006c2f0,5,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,241,9,0,"CONCAT44(uVar30,param_1[0xe])",,
FUN_1400709b0,8,3,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,305,11,dVar22,uVar11,2,uVar26
FUN_1400709b0,8,3,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,313,11,in_stack_ffffffffffffff18,uVar11,2,uVar26
FUN_14006c2f0,5,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,329,9,0,"CONCAT44(uVar30,1)",,
FUN_14006c2f0,4,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,339,9,0,"CONCAT44(uVar30,param_1[0xe])",,
FUN_14006c2f0,5,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,399,9,0,uVar11,,
FUN_14006c2f0,4,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006ecf0_FUN_14006ecf0.c,412,9,0,"CONCAT44(uVar30,param_1[0xe])",,
FUN_14006c2f0,4,15,reverse/ghidra-or-ida/exports/main-gameplay/neighborhood-decompiled/14006c620_FUN_14006c620.c,218,9,0,param_1[0xe],,
FUN_14006c2f0,3,1,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,111,9,DAT_140539fc8,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,12,1,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,134,9,DAT_140539f90,uVar7,,
FUN_14006c2f0,13,1,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,140,9,dVar26,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,235,9,"CONCAT44(uVar39,uVar34)",uVar7,,
FUN_14006c2f0,8,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,244,9,"(double)CONCAT44(uVar39,uVar34) + dVar26",uVar7,,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,252,9,"CONCAT44(uVar39,uVar34)","CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,257,9,"(double)CONCAT44(uVar39,uVar34) + dVar26",param_1[0xe],,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,314,9,"CONCAT44(uVar40,uVar34)",uVar37,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,384,9,"CONCAT44(uVar40,uVar37)",uVar7,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,397,9,"CONCAT44(uVar40,uVar37)","CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,2,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,427,9,*(double *)(param_1 + 0xc) + DAT_140539f68,uVar7,,
FUN_14006c2f0,2,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,434,9,*(double *)(param_1 + 0xc) + dVar28,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,456,9,dVar29,uVar37,,
FUN_14006c2f0,8,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,499,9,"CONCAT44(uVar41,uVar35)",uVar7,,
FUN_14006c2f0,9,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,506,9,"CONCAT44(uVar41,uVar35)","CONCAT44(uVar48,param_1[0xe])",,
FUN_1400709b0,12,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,557,11,"CONCAT44(uVar42,uVar36)","CONCAT44(uVar48,param_1[0xe])","CONCAT44(uVar14,uVar37)",20000
FUN_14006c2f0,12,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,628,9,DAT_14053a190,uVar7,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,635,9,uVar3,"CONCAT44(uVar48,param_1[0xe])",,
FUN_14006c2f0,8,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,699,9,uVar2,uVar37,,
FUN_14006c2f0,9,4,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,709,9,uVar2,uVar37,,
FUN_14006c2f0,5,1,reverse/ghidra-or-ida/exports/projectile-draw-helper/neighborhood-decompiled/14006ce40_FUN_14006ce40.c,735,9,DAT_14053a018,"CONCAT44(uVar48,param_1[0xe])",,
